"Atm";"ProcessDate";"Withdrawal"
"ATM3";"2017-06-25";12100
"ATM3";"2017-06-26";19080
"ATM3";"2017-06-27";12950
"ATM3";"2017-06-28";27260
"ATM3";"2017-06-29";21530
"ATM3";"2017-06-30";31870
"ATM3";"2017-07-01";15290
"ATM3";"2017-07-02";19390
"ATM3";"2017-07-03";16940
"ATM3";"2017-07-04";13510
"ATM3";"2017-07-05";17550
"ATM3";"2017-07-06";20400
"ATM3";"2017-07-07";30300
"ATM3";"2017-07-08";50990
"ATM3";"2017-07-09";8830
"ATM3";"2017-07-10";37950
"ATM3";"2017-07-11";24890
"ATM3";"2017-07-12";28340
"ATM3";"2017-07-13";24010
"ATM3";"2017-07-14";21800
"ATM3";"2017-07-15";10760
"ATM3";"2017-07-16";11550
"ATM3";"2017-07-17";15530
"ATM3";"2017-07-18";18970
"ATM3";"2017-07-19";12690
"ATM3";"2017-07-20";17610
"ATM3";"2017-07-21";25780
"ATM3";"2017-07-22";10680
"ATM3";"2017-07-23";6540
"ATM3";"2017-07-24";19200
"ATM3";"2017-07-25";11580
"ATM3";"2017-07-26";31240
"ATM3";"2017-07-27";24990
"ATM3";"2017-07-28";19820
"ATM3";"2017-07-29";22380
"ATM3";"2017-07-30";2810
"ATM3";"2017-07-31";13440
"ATM3";"2017-08-01";6050
"ATM3";"2017-08-02";16840
"ATM3";"2017-08-03";22180
"ATM3";"2017-08-04";24410
"ATM3";"2017-08-05";15510
"ATM3";"2017-08-06";7460
"ATM3";"2017-08-07";12350
"ATM3";"2017-08-08";9550
"ATM3";"2017-08-09";20150
"ATM3";"2017-08-10";17570
"ATM3";"2017-08-11";31010
"ATM3";"2017-08-12";16060
"ATM3";"2017-08-13";8840
"ATM3";"2017-08-14";28310
"ATM3";"2017-08-15";1410
"ATM3";"2017-08-16";33040
"ATM3";"2017-08-17";20020
"ATM3";"2017-08-18";24670
"ATM3";"2017-08-19";22110
"ATM3";"2017-08-20";6700
"ATM3";"2017-08-21";19720
"ATM3";"2017-08-22";16650
"ATM3";"2017-08-23";15020
"ATM3";"2017-08-24";18840
"ATM3";"2017-08-25";22570
"ATM3";"2017-08-26";11190
"ATM3";"2017-08-27";8560
"ATM3";"2017-08-28";18290
"ATM3";"2017-08-29";22270
"ATM3";"2017-08-30";19600
"ATM3";"2017-08-31";21880
"ATM3";"2017-09-01";15230
"ATM3";"2017-09-02";25300
"ATM3";"2017-09-03";10130
"ATM3";"2017-09-04";29030
"ATM3";"2017-09-05";42130
"ATM3";"2017-09-06";34390
"ATM3";"2017-09-07";15820
"ATM3";"2017-09-08";37950
"ATM3";"2017-09-09";27910
"ATM3";"2017-09-10";8080
"ATM3";"2017-09-11";32030
"ATM3";"2017-09-12";25280
"ATM3";"2017-09-13";9080
"ATM3";"2017-09-14";11760
"ATM3";"2017-09-15";13680
"ATM3";"2017-09-16";18890
"ATM3";"2017-09-17";7200
"ATM3";"2017-09-18";14500
"ATM3";"2017-09-19";19890
"ATM3";"2017-09-20";21740
"ATM3";"2017-09-21";13350
"ATM3";"2017-09-22";42330
"ATM3";"2017-09-23";16100
"ATM3";"2017-09-24";11090
"ATM3";"2017-09-25";32520
"ATM3";"2017-09-26";17290
"ATM3";"2017-09-27";33040
"ATM3";"2017-09-28";13930
"ATM3";"2017-09-29";19980
"ATM3";"2017-09-30";27180
"ATM3";"2017-10-01";15600
"ATM3";"2017-10-02";13040
"ATM3";"2017-10-03";15240
"ATM3";"2017-10-04";23860
"ATM3";"2017-10-05";19470
"ATM3";"2017-10-06";28630
"ATM3";"2017-10-07";28430
"ATM3";"2017-10-08";7080
"ATM3";"2017-10-09";72090
"ATM3";"2017-10-10";42780
"ATM3";"2017-10-11";29600
"ATM3";"2017-10-12";26800
"ATM3";"2017-10-13";37750
"ATM3";"2017-10-14";25500
"ATM3";"2017-10-15";8980
"ATM3";"2017-10-16";18360
"ATM3";"2017-10-17";15610
"ATM3";"2017-10-18";17840
"ATM3";"2017-10-19";16630
"ATM3";"2017-10-20";16840
"ATM3";"2017-10-21";10420
"ATM3";"2017-10-22";10790
"ATM3";"2017-10-23";13520
"ATM3";"2017-10-24";19580
"ATM3";"2017-10-25";23140
"ATM3";"2017-10-26";21130
"ATM3";"2017-10-27";22990
"ATM3";"2017-10-28";17710
"ATM3";"2017-10-29";9080
"ATM3";"2017-10-30";25480
"ATM3";"2017-10-31";17290
"ATM3";"2017-11-01";50
"ATM3";"2017-11-02";28830
"ATM3";"2017-11-03";31000
"ATM3";"2017-11-04";9630
"ATM3";"2017-11-05";17260
"ATM3";"2017-11-06";13310
"ATM3";"2017-11-07";19060
"ATM3";"2017-11-08";19290
"ATM3";"2017-11-09";31890
"ATM3";"2017-11-10";52990
"ATM3";"2017-11-11";15940
"ATM3";"2017-11-12";21280
"ATM3";"2017-11-13";24790
"ATM3";"2017-11-14";18210
"ATM3";"2017-11-15";20860
"ATM3";"2017-11-16";25100
"ATM3";"2017-11-17";61500
"ATM3";"2017-11-18";22980
"ATM3";"2017-11-19";5810
"ATM3";"2017-11-20";13250
"ATM3";"2017-11-21";13710
"ATM3";"2017-11-22";35780
"ATM3";"2017-11-23";25850
"ATM3";"2017-11-24";20920
"ATM3";"2017-11-25";19740
"ATM3";"2017-11-26";11940
"ATM3";"2017-11-27";16210
"ATM3";"2017-11-28";21880
"ATM3";"2017-11-29";23950
"ATM3";"2017-11-30";25620
"ATM3";"2017-12-01";26810
"ATM3";"2017-12-02";23590
"ATM3";"2017-12-03";9160
"ATM3";"2017-12-04";15030
"ATM3";"2017-12-05";25380
"ATM3";"2017-12-06";30250
"ATM3";"2017-12-07";27150
"ATM3";"2017-12-08";42860
"ATM3";"2017-12-09";31430
"ATM3";"2017-12-10";15440
"ATM3";"2017-12-11";30150
"ATM3";"2017-12-12";20200
"ATM3";"2017-12-13";21450
"ATM3";"2017-12-14";38380
"ATM3";"2017-12-15";28590
"ATM3";"2017-12-16";22730
"ATM3";"2017-12-17";13650
"ATM3";"2017-12-18";25030
"ATM3";"2017-12-19";24410
"ATM3";"2017-12-20";31130
"ATM3";"2017-12-21";25960
"ATM3";"2017-12-22";44860
"ATM3";"2017-12-23";26020
"ATM3";"2017-12-24";5610
"ATM3";"2017-12-25";970
"ATM3";"2017-12-26";1700
"ATM3";"2017-12-27";10270
"ATM3";"2017-12-28";20200
"ATM3";"2017-12-29";14290
"ATM3";"2017-12-30";10640
"ATM3";"2017-12-31";5320
"ATM3";"2018-01-01";500
"ATM3";"2018-01-02";20170
"ATM3";"2018-01-03";17650
"ATM3";"2018-01-04";23710
"ATM3";"2018-01-05";22450
"ATM3";"2018-01-08";16650
"ATM3";"2018-01-09";21450
"ATM3";"2018-01-10";28440
"ATM3";"2018-01-11";25820
"ATM3";"2018-01-12";30310
"ATM3";"2018-01-13";18300
"ATM3";"2018-01-14";5130
"ATM3";"2018-01-15";26900
"ATM3";"2018-01-16";19640
"ATM3";"2018-01-17";19210
"ATM3";"2018-01-18";20620
"ATM3";"2018-01-19";25420
"ATM3";"2018-01-20";14770
"ATM3";"2018-01-21";4430
"ATM3";"2018-01-22";19880
"ATM3";"2018-01-23";19700
"ATM3";"2018-01-24";15640
"ATM3";"2018-01-25";13980
"ATM3";"2018-01-26";25570
"ATM3";"2018-01-27";13670
"ATM3";"2018-01-28";10920
"ATM3";"2018-01-29";13020
"ATM3";"2018-01-30";17630
"ATM3";"2018-01-31";12410
"ATM3";"2018-02-01";18000
"ATM3";"2018-02-02";23890
"ATM3";"2018-02-03";19500
"ATM3";"2018-02-04";14010
"ATM3";"2018-02-05";16880
"ATM3";"2018-02-06";13180
"ATM3";"2018-02-07";14610
"ATM3";"2018-02-08";17460
"ATM3";"2018-02-09";42140
"ATM3";"2018-02-10";9180
"ATM3";"2018-02-11";21790
"ATM3";"2018-02-12";23840
"ATM3";"2018-02-13";27470
"ATM3";"2018-02-14";25150
"ATM3";"2018-02-15";20570
"ATM3";"2018-02-16";31380
"ATM3";"2018-02-17";17290
"ATM3";"2018-02-18";13630
"ATM3";"2018-02-19";23400
"ATM3";"2018-02-20";13930
"ATM3";"2018-02-21";12290
"ATM3";"2018-02-22";17120
"ATM3";"2018-02-23";24660
"ATM3";"2018-02-24";19490
"ATM3";"2018-02-25";9410
"ATM3";"2018-02-26";19940
"ATM3";"2018-02-27";17390
"ATM3";"2018-02-28";5890
"ATM3";"2018-03-01";26960
"ATM3";"2018-03-02";25760
"ATM3";"2018-03-03";25270
"ATM3";"2018-03-04";12230
"ATM3";"2018-03-05";15430
"ATM3";"2018-03-06";19330
"ATM3";"2018-03-07";26900
"ATM3";"2018-03-08";18370
"ATM3";"2018-03-09";46220
"ATM3";"2018-03-10";26520
"ATM3";"2018-03-11";4860
"ATM3";"2018-03-12";24000
"ATM3";"2018-03-13";16240
"ATM3";"2018-03-14";33200
"ATM3";"2018-03-15";21470
"ATM3";"2018-03-16";29230
"ATM3";"2018-03-17";22210
"ATM3";"2018-03-18";6840
"ATM3";"2018-03-19";25210
"ATM3";"2018-03-20";28190
"ATM3";"2018-03-21";24780
"ATM3";"2018-03-22";26710
"ATM3";"2018-03-23";27830
"ATM3";"2018-03-24";15920
"ATM3";"2018-03-25";15960
"ATM3";"2018-03-26";27680
"ATM3";"2018-03-27";16450
"ATM3";"2018-03-28";30020
"ATM3";"2018-03-29";33210
"ATM3";"2018-03-30";22110
"ATM3";"2018-03-31";16720
"ATM3";"2018-04-01";1200
"ATM3";"2018-04-02";840
"ATM3";"2018-04-03";26960
"ATM3";"2018-04-04";23300
"ATM3";"2018-04-05";44260
"ATM3";"2018-04-06";21640
"ATM3";"2018-04-07";16230
"ATM3";"2018-04-08";8180
"ATM3";"2018-04-09";40870
"ATM3";"2018-04-10";38690
"ATM3";"2018-04-11";45520
"ATM3";"2018-04-12";24450
"ATM3";"2018-04-13";21280
"ATM3";"2018-04-14";29560
"ATM3";"2018-04-15";4610
"ATM3";"2018-04-16";31290
"ATM3";"2018-04-17";18630
"ATM3";"2018-04-18";17250
"ATM3";"2018-04-19";19890
"ATM3";"2018-04-20";26270
"ATM3";"2018-04-21";19580
"ATM3";"2018-04-22";11310
"ATM3";"2018-04-23";20730
"ATM3";"2018-04-24";38730
"ATM3";"2018-04-25";29860
"ATM3";"2018-04-26";24290
"ATM3";"2018-04-27";48160
"ATM3";"2018-04-28";22560
"ATM3";"2018-04-29";16550
"ATM3";"2018-04-30";29350
"ATM3";"2018-05-01";4380
"ATM3";"2018-05-02";20860
"ATM3";"2018-05-03";4060
"ATM3";"2018-05-04";23890
"ATM3";"2018-05-05";25790
"ATM3";"2018-05-06";10240
"ATM3";"2018-05-07";24990
"ATM3";"2018-05-08";28080
"ATM3";"2018-05-09";22690
"ATM3";"2018-05-10";49780
"ATM3";"2018-05-11";32380
"ATM3";"2018-05-12";30580
"ATM3";"2018-05-13";5040
"ATM3";"2018-05-14";42600
"ATM3";"2018-05-15";22730
"ATM3";"2018-05-16";14000
"ATM3";"2018-05-17";17720
"ATM3";"2018-05-18";38400
"ATM3";"2018-05-19";20290
"ATM3";"2018-05-20";2890
"ATM3";"2018-05-21";23410
"ATM3";"2018-05-22";12610
"ATM3";"2018-05-23";25810
"ATM3";"2018-05-24";20230
"ATM3";"2018-05-25";39150
"ATM3";"2018-05-26";26150
"ATM3";"2018-05-27";6440
"ATM3";"2018-05-28";28010
"ATM3";"2018-05-29";23710
"ATM3";"2018-05-30";22930
"ATM3";"2018-05-31";5510
"ATM3";"2018-06-01";26470
"ATM3";"2018-06-02";17360
"ATM3";"2018-06-03";8640
"ATM3";"2018-06-04";20060
"ATM3";"2018-06-05";40960
"ATM3";"2018-06-06";16350
"ATM3";"2018-06-07";31410
"ATM3";"2018-06-08";35300
"ATM3";"2018-06-09";26610
"ATM3";"2018-06-10";18370
"ATM3";"2018-06-11";42460
"ATM3";"2018-06-12";39240
"ATM3";"2018-06-13";24660
"ATM3";"2018-06-14";36680
"ATM3";"2018-06-15";25510
"ATM3";"2018-06-16";22710
"ATM3";"2018-06-17";4950
"ATM3";"2018-06-18";17380
"ATM3";"2018-06-19";19690
"ATM3";"2018-06-20";23280
"ATM3";"2018-06-21";18070
"ATM3";"2018-06-22";33290
"ATM3";"2018-06-23";26050
"ATM3";"2018-06-24";15530
"ATM3";"2018-06-25";34220
"ATM3";"2018-06-26";20680
"ATM3";"2018-06-27";25560
"ATM3";"2018-06-28";29350
"ATM3";"2018-06-29";34550
"ATM3";"2018-06-30";15330
"ATM3";"2018-07-01";7390
"ATM3";"2018-07-02";23970
"ATM3";"2018-07-03";18480
"ATM3";"2018-07-04";15540
"ATM3";"2018-07-05";24900
"ATM3";"2018-07-06";26730
"ATM3";"2018-07-07";19280
"ATM3";"2018-07-08";6550
"ATM3";"2018-07-09";27580
"ATM3";"2018-07-10";55550
"ATM3";"2018-07-11";41210
"ATM3";"2018-07-12";27320
"ATM3";"2018-07-13";40470
"ATM3";"2018-07-14";25430
"ATM3";"2018-07-15";9930
"ATM3";"2018-07-16";31920
"ATM3";"2018-07-17";26810
"ATM3";"2018-07-18";42290
"ATM3";"2018-07-19";24120
"ATM3";"2018-07-20";31270
"ATM3";"2018-07-21";24410
"ATM3";"2018-07-22";9790
"ATM3";"2018-07-23";30360
"ATM3";"2018-07-24";21610
"ATM3";"2018-07-25";21520
"ATM3";"2018-07-26";21720
"ATM3";"2018-07-27";24180
"ATM3";"2018-07-28";30450
"ATM3";"2018-07-29";11780
"ATM3";"2018-07-30";23800
"ATM3";"2018-07-31";20570
"ATM3";"2018-08-01";26770
"ATM3";"2018-08-02";38100
"ATM3";"2018-08-03";22000
"ATM3";"2018-08-04";27560
"ATM3";"2018-08-05";13020
"ATM3";"2018-08-06";30690
"ATM3";"2018-08-07";22000
"ATM3";"2018-08-08";35740
"ATM3";"2018-08-09";25770
"ATM3";"2018-08-10";46470
"ATM3";"2018-08-11";33700
"ATM3";"2018-08-12";15060
"ATM3";"2018-08-13";42300
"ATM3";"2018-08-14";26390
"ATM3";"2018-08-15";8310
"ATM3";"2018-08-16";47440
"ATM3";"2018-08-17";31650
"ATM3";"2018-08-18";25460
"ATM3";"2018-08-19";10830
"ATM3";"2018-08-20";28450
"ATM3";"2018-08-21";29040
"ATM3";"2018-08-22";19580
"ATM3";"2018-08-23";18200
"ATM3";"2018-08-24";31310
"ATM3";"2018-08-25";28310
"ATM3";"2018-08-26";6760
"ATM3";"2018-08-27";26380
"ATM3";"2018-08-28";28050
"ATM3";"2018-08-29";32530
"ATM3";"2018-08-30";18060
"ATM3";"2018-08-31";33040
"ATM3";"2018-09-01";20000
"ATM3";"2018-09-02";14470
"ATM3";"2018-09-03";45630
"ATM3";"2018-09-04";38170
"ATM3";"2018-09-05";24060
"ATM3";"2018-09-06";34140
"ATM3";"2018-09-07";53860
"ATM3";"2018-09-08";42520
"ATM3";"2018-09-09";12800
"ATM3";"2018-09-10";57760
"ATM3";"2018-09-11";25720
"ATM3";"2018-09-12";41860
"ATM3";"2018-09-13";30560
"ATM3";"2018-09-14";44730
"ATM3";"2018-09-15";26360
"ATM3";"2018-09-16";12200
"ATM3";"2018-09-17";32390
"ATM3";"2018-09-18";23580
"ATM3";"2018-09-19";47320
"ATM3";"2018-09-20";33940
"ATM3";"2018-09-21";33030
"ATM3";"2018-09-22";18260
"ATM3";"2018-09-23";15080
"ATM3";"2018-09-24";31200
"ATM3";"2018-09-25";39850
"ATM3";"2018-09-26";31420
"ATM3";"2018-09-27";25910
"ATM3";"2018-09-28";37720
"ATM3";"2018-09-29";24140
"ATM3";"2018-09-30";16290
"ATM3";"2018-10-01";20410
"ATM3";"2018-10-02";29190
"ATM3";"2018-10-03";25040
"ATM3";"2018-10-04";27390
"ATM3";"2018-10-05";29840
"ATM3";"2018-10-06";22110
"ATM3";"2018-10-07";10130
"ATM3";"2018-10-08";25440
"ATM3";"2018-10-09";45320
"ATM3";"2018-10-10";42830
"ATM3";"2018-10-11";45950
"ATM3";"2018-10-12";35340
"ATM3";"2018-10-13";39920
"ATM3";"2018-10-14";21340
"ATM3";"2018-10-15";26640
"ATM3";"2018-10-16";21360
"ATM3";"2018-10-17";24810
"ATM3";"2018-10-18";28660
"ATM3";"2018-10-19";22470
"ATM3";"2018-10-20";21810
"ATM3";"2018-10-21";7140
"ATM3";"2018-10-22";28310
"ATM3";"2018-10-23";21820
"ATM3";"2018-10-24";37800
"ATM3";"2018-10-25";27430
"ATM3";"2018-10-26";66360
"ATM3";"2018-10-27";28480
"ATM3";"2018-10-28";17000
"ATM3";"2018-10-29";35140
"ATM3";"2018-10-30";19050
"ATM3";"2018-10-31";38140
"ATM3";"2018-11-01";10630
"ATM3";"2018-11-02";32860
"ATM3";"2018-11-03";22170
"ATM3";"2018-11-04";16710
"ATM3";"2018-11-05";29760
"ATM3";"2018-11-06";31440
"ATM3";"2018-11-07";41470
"ATM3";"2018-11-08";42310
"ATM3";"2018-11-09";54360
"ATM3";"2018-11-10";42780
"ATM3";"2018-11-11";9150
"ATM3";"2018-11-12";18250
"ATM3";"2018-11-13";45740
"ATM3";"2018-11-14";19440
"ATM3";"2018-11-15";40210
"ATM3";"2018-11-16";40360
"ATM3";"2018-11-17";33120
"ATM3";"2018-11-18";15930
"ATM3";"2018-11-19";29990
"ATM3";"2018-11-20";33490
"ATM3";"2018-11-21";35910
"ATM3";"2018-11-22";55550
"ATM3";"2018-11-23";37040
"ATM3";"2018-11-24";31590
"ATM3";"2018-11-25";9990
"ATM3";"2018-11-26";22580
"ATM3";"2018-11-27";32260
"ATM3";"2018-11-28";40700
"ATM3";"2018-11-29";36360
"ATM3";"2018-11-30";34970
"ATM3";"2018-12-01";37190
"ATM3";"2018-12-02";29240
"ATM3";"2018-12-03";52310
"ATM3";"2018-12-04";48190
"ATM3";"2018-12-05";53750
"ATM3";"2018-12-06";50060
"ATM3";"2018-12-07";43380
"ATM3";"2018-12-08";35330
"ATM3";"2018-12-09";19470
"ATM3";"2018-12-10";56800
"ATM3";"2018-12-11";44670
"ATM3";"2018-12-12";35280
"ATM3";"2018-12-13";50910
"ATM3";"2018-12-14";41600
"ATM3";"2018-12-15";34790
"ATM3";"2018-12-16";24120
"ATM3";"2018-12-17";36060
"ATM3";"2018-12-18";42450
"ATM3";"2018-12-19";13870
"ATM3";"2018-12-20";45170
"ATM3";"2018-12-21";47580
"ATM3";"2018-12-22";41660
"ATM3";"2018-12-23";30100
"ATM3";"2018-12-24";15930
"ATM3";"2018-12-25";1660
"ATM3";"2018-12-26";5350
"ATM3";"2018-12-27";23400
"ATM3";"2018-12-28";30780
"ATM3";"2018-12-29";30960
"ATM3";"2018-12-30";20170
"ATM3";"2018-12-31";29810
"ATM3";"2019-01-01";840
"ATM3";"2019-01-02";32040
"ATM3";"2019-01-03";29710
"ATM3";"2019-01-04";39400
"ATM3";"2019-01-05";19670
"ATM3";"2019-01-06";4960
"ATM3";"2019-01-07";32040
"ATM3";"2019-01-08";37550
"ATM3";"2019-01-09";48130
"ATM3";"2019-01-10";49020
"ATM3";"2019-01-11";44730
"ATM3";"2019-01-12";33050
"ATM3";"2019-01-13";9070
"ATM3";"2019-01-14";18770
"ATM3";"2019-01-15";25890
"ATM3";"2019-01-16";26710
"ATM3";"2019-01-17";25880
"ATM3";"2019-01-18";32030
"ATM3";"2019-01-19";31550
"ATM3";"2019-01-20";6480
"ATM3";"2019-01-21";23000
"ATM3";"2019-01-22";26830
"ATM3";"2019-01-23";25380
"ATM3";"2019-01-24";24230
"ATM3";"2019-01-25";28710
"ATM3";"2019-01-26";22070
"ATM3";"2019-01-27";13210
"ATM3";"2019-01-28";21880
"ATM3";"2019-01-29";29510
"ATM3";"2019-01-30";14300
"ATM3";"2019-01-31";14350
"ATM3";"2019-02-01";18710
"ATM3";"2019-02-02";27900
"ATM3";"2019-02-03";9290
"ATM3";"2019-02-04";18540
"ATM3";"2019-02-05";47170
"ATM3";"2019-02-06";20450
"ATM3";"2019-02-07";41120
"ATM3";"2019-02-08";45460
"ATM3";"2019-02-09";48840
"ATM3";"2019-02-10";10880
"ATM3";"2019-02-11";37850
"ATM3";"2019-02-12";37040
"ATM3";"2019-02-13";31220
"ATM3";"2019-02-14";35500
"ATM3";"2019-02-15";32620
"ATM3";"2019-02-16";38250
"ATM3";"2019-02-17";11660
"ATM3";"2019-02-18";35240
"ATM3";"2019-02-19";28360
"ATM3";"2019-02-20";27310
"ATM3";"2019-02-21";23540
"ATM3";"2019-02-22";35190
"ATM3";"2019-02-23";20330
"ATM3";"2019-02-24";12090
"ATM3";"2019-02-25";34420
"ATM3";"2019-02-26";44820
"ATM3";"2019-02-27";28980
"ATM3";"2019-02-28";15310
"ATM3";"2019-03-01";19620
"ATM3";"2019-03-02";40800
"ATM3";"2019-03-03";8910
"ATM3";"2019-03-04";32870
"ATM3";"2019-03-05";25560
"ATM3";"2019-03-06";27880
"ATM3";"2019-03-07";52300
"ATM3";"2019-03-08";56560
"ATM3";"2019-03-09";42120
"ATM3";"2019-03-10";20100
"ATM3";"2019-03-11";30800
"ATM3";"2019-03-12";39760
"ATM3";"2019-03-13";30370
"ATM3";"2019-03-14";38460
"ATM3";"2019-03-15";35340
"ATM3";"2019-03-16";32440
"ATM3";"2019-03-17";19550
"ATM3";"2019-03-18";14950
"ATM3";"2019-03-19";12170
"ATM3";"2019-03-20";40680
"ATM3";"2019-03-21";29500
"ATM3";"2019-03-22";36720
"ATM3";"2019-03-23";33340
"ATM3";"2019-03-24";8670
"ATM3";"2019-03-25";37320
"ATM3";"2019-03-26";32060
"ATM3";"2019-03-27";41210
"ATM3";"2019-03-28";38240
"ATM3";"2019-03-29";23230
"ATM3";"2019-03-30";36660
"ATM3";"2019-03-31";15290
"ATM3";"2019-04-01";57270
"ATM3";"2019-04-02";21460
"ATM3";"2019-04-03";29560
"ATM3";"2019-04-04";27690
