"Atm";"ProcessDate";"Withdrawal"
"ATM9";"2017-07-11";24670
"ATM9";"2017-07-12";30720
"ATM9";"2017-07-13";42940
"ATM9";"2017-07-14";37760
"ATM9";"2017-07-15";31270
"ATM9";"2017-07-16";7590
"ATM9";"2017-07-17";19960
"ATM9";"2017-07-18";21100
"ATM9";"2017-07-19";32380
"ATM9";"2017-07-20";28810
"ATM9";"2017-07-21";47460
"ATM9";"2017-07-22";18100
"ATM9";"2017-07-23";18000
"ATM9";"2017-07-24";18640
"ATM9";"2017-07-25";20480
"ATM9";"2017-07-26";30120
"ATM9";"2017-07-27";45800
"ATM9";"2017-07-28";36330
"ATM9";"2017-07-29";20950
"ATM9";"2017-07-30";9730
"ATM9";"2017-07-31";29110
"ATM9";"2017-08-01";35560
"ATM9";"2017-08-02";41320
"ATM9";"2017-08-03";18570
"ATM9";"2017-08-04";30640
"ATM9";"2017-08-05";16710
"ATM9";"2017-08-06";8970
"ATM9";"2017-08-07";24750
"ATM9";"2017-08-08";19620
"ATM9";"2017-08-09";8100
"ATM9";"2017-08-10";38420
"ATM9";"2017-08-11";40350
"ATM9";"2017-08-12";18170
"ATM9";"2017-08-13";13880
"ATM9";"2017-08-14";26600
"ATM9";"2017-08-16";23600
"ATM9";"2017-08-17";41070
"ATM9";"2017-08-18";21450
"ATM9";"2017-08-19";22280
"ATM9";"2017-08-20";10280
"ATM9";"2017-08-21";28550
"ATM9";"2017-08-22";23950
"ATM9";"2017-08-23";21790
"ATM9";"2017-08-24";23390
"ATM9";"2017-08-25";47170
"ATM9";"2017-08-26";21540
"ATM9";"2017-08-27";19310
"ATM9";"2017-08-28";24590
"ATM9";"2017-08-29";21370
"ATM9";"2017-08-30";38130
"ATM9";"2017-08-31";36120
"ATM9";"2017-09-01";46080
"ATM9";"2017-09-02";20710
"ATM9";"2017-09-03";14040
"ATM9";"2017-09-04";27980
"ATM9";"2017-09-05";67970
"ATM9";"2017-09-06";25160
"ATM9";"2017-09-07";49360
"ATM9";"2017-09-08";57850
"ATM9";"2017-09-09";33530
"ATM9";"2017-09-10";16710
"ATM9";"2017-09-11";24110
"ATM9";"2017-09-12";21180
"ATM9";"2017-09-13";32270
"ATM9";"2017-09-14";34370
"ATM9";"2017-09-15";22400
"ATM9";"2017-09-16";37910
"ATM9";"2017-09-17";5230
"ATM9";"2017-09-18";35080
"ATM9";"2017-09-19";42900
"ATM9";"2017-09-20";17450
"ATM9";"2017-09-21";53560
"ATM9";"2017-09-22";34540
"ATM9";"2017-09-23";20070
"ATM9";"2017-09-24";9200
"ATM9";"2017-09-25";27050
"ATM9";"2017-09-26";31170
"ATM9";"2017-09-27";22620
"ATM9";"2017-09-28";35800
"ATM9";"2017-09-29";28750
"ATM9";"2017-09-30";18090
"ATM9";"2017-10-01";18860
"ATM9";"2017-10-02";28950
"ATM9";"2017-10-03";31100
"ATM9";"2017-10-04";36360
"ATM9";"2017-10-05";40590
"ATM9";"2017-10-06";28910
"ATM9";"2017-10-07";19400
"ATM9";"2017-10-08";11550
"ATM9";"2017-10-09";18040
"ATM9";"2017-10-10";46590
"ATM9";"2017-10-11";38010
"ATM9";"2017-10-12";18160
"ATM9";"2017-10-13";42300
"ATM9";"2017-10-14";23250
"ATM9";"2017-10-15";13670
"ATM9";"2017-10-16";49370
"ATM9";"2017-10-17";28650
"ATM9";"2017-10-18";26280
"ATM9";"2017-10-19";16460
"ATM9";"2017-10-20";55160
"ATM9";"2017-10-21";19410
"ATM9";"2017-10-22";11590
"ATM9";"2017-10-23";22430
"ATM9";"2017-10-24";27600
"ATM9";"2017-10-25";22390
"ATM9";"2017-10-26";30080
"ATM9";"2017-10-27";26510
"ATM9";"2017-10-28";19320
"ATM9";"2017-10-29";11720
"ATM9";"2017-10-30";40200
"ATM9";"2017-10-31";35410
"ATM9";"2017-11-02";52420
"ATM9";"2017-11-03";54140
"ATM9";"2017-11-04";31640
"ATM9";"2017-11-05";13440
"ATM9";"2017-11-06";36470
"ATM9";"2017-11-07";38760
"ATM9";"2017-11-08";47070
"ATM9";"2017-11-09";23770
"ATM9";"2017-11-10";61030
"ATM9";"2017-11-12";22570
"ATM9";"2017-11-13";45870
"ATM9";"2017-11-14";30060
"ATM9";"2017-11-15";28570
"ATM9";"2017-11-16";48510
"ATM9";"2017-11-17";48350
"ATM9";"2017-11-18";17420
"ATM9";"2017-11-19";18930
"ATM9";"2017-11-20";25490
"ATM9";"2017-11-21";24940
"ATM9";"2017-11-22";22680
"ATM9";"2017-11-23";23160
"ATM9";"2017-11-24";38760
"ATM9";"2017-11-25";12740
"ATM9";"2017-11-26";11970
"ATM9";"2017-11-27";37300
"ATM9";"2017-11-28";24740
"ATM9";"2017-11-29";56260
"ATM9";"2017-11-30";38040
"ATM9";"2017-12-01";40980
"ATM9";"2017-12-02";30440
"ATM9";"2017-12-03";13410
"ATM9";"2017-12-04";31820
"ATM9";"2017-12-05";59840
"ATM9";"2017-12-06";26640
"ATM9";"2017-12-07";32500
"ATM9";"2017-12-08";43670
"ATM9";"2017-12-09";36590
"ATM9";"2017-12-10";25870
"ATM9";"2017-12-11";39400
"ATM9";"2017-12-12";36850
"ATM9";"2017-12-13";28420
"ATM9";"2017-12-14";39200
"ATM9";"2017-12-15";25070
"ATM9";"2017-12-16";19740
"ATM9";"2017-12-17";24480
"ATM9";"2017-12-18";45510
"ATM9";"2017-12-19";25950
"ATM9";"2017-12-20";35430
"ATM9";"2017-12-21";45090
"ATM9";"2017-12-22";83700
"ATM9";"2017-12-23";30950
"ATM9";"2017-12-24";5670
"ATM9";"2017-12-27";11350
"ATM9";"2017-12-28";30920
"ATM9";"2017-12-29";24700
"ATM9";"2017-12-30";23740
"ATM9";"2017-12-31";21180
"ATM9";"2018-01-02";42840
"ATM9";"2018-01-03";37750
"ATM9";"2018-01-04";25240
"ATM9";"2018-01-05";33980
"ATM9";"2018-01-07";21190
"ATM9";"2018-01-08";20660
"ATM9";"2018-01-09";32480
"ATM9";"2018-01-10";37980
"ATM9";"2018-01-11";31990
"ATM9";"2018-01-12";30870
"ATM9";"2018-01-13";24470
"ATM9";"2018-01-14";25500
"ATM9";"2018-01-15";26060
"ATM9";"2018-01-16";24820
"ATM9";"2018-01-17";24100
"ATM9";"2018-01-18";29350
"ATM9";"2018-01-19";29490
"ATM9";"2018-01-20";17250
"ATM9";"2018-01-21";17180
"ATM9";"2018-01-22";18210
"ATM9";"2018-01-23";39910
"ATM9";"2018-01-24";17390
"ATM9";"2018-01-25";26980
"ATM9";"2018-01-26";22730
"ATM9";"2018-01-27";25280
"ATM9";"2018-01-28";11240
"ATM9";"2018-01-29";26930
"ATM9";"2018-01-30";27890
"ATM9";"2018-01-31";42510
"ATM9";"2018-02-01";32420
"ATM9";"2018-02-02";50370
"ATM9";"2018-02-03";27900
"ATM9";"2018-02-04";10830
"ATM9";"2018-02-05";33640
"ATM9";"2018-02-06";36680
"ATM9";"2018-02-07";36830
"ATM9";"2018-02-08";24970
"ATM9";"2018-02-09";48440
"ATM9";"2018-02-10";28940
"ATM9";"2018-02-11";15620
"ATM9";"2018-02-12";33250
"ATM9";"2018-02-13";47020
"ATM9";"2018-02-14";35600
"ATM9";"2018-02-15";29320
"ATM9";"2018-02-16";34830
"ATM9";"2018-02-17";19100
"ATM9";"2018-02-18";18620
"ATM9";"2018-02-19";19930
"ATM9";"2018-02-20";31650
"ATM9";"2018-02-21";29870
"ATM9";"2018-02-22";23090
"ATM9";"2018-02-23";31040
"ATM9";"2018-02-24";43470
"ATM9";"2018-02-25";20880
"ATM9";"2018-02-26";25200
"ATM9";"2018-02-27";24200
"ATM9";"2018-02-28";51100
"ATM9";"2018-03-01";48770
"ATM9";"2018-03-02";60340
"ATM9";"2018-03-03";41820
"ATM9";"2018-03-04";7930
"ATM9";"2018-03-05";18140
"ATM9";"2018-03-06";46750
"ATM9";"2018-03-07";46370
"ATM9";"2018-03-08";55470
"ATM9";"2018-03-09";45270
"ATM9";"2018-03-10";19950
"ATM9";"2018-03-12";35740
"ATM9";"2018-03-13";42250
"ATM9";"2018-03-14";31850
"ATM9";"2018-03-15";30400
"ATM9";"2018-03-16";26410
"ATM9";"2018-03-17";29650
"ATM9";"2018-03-19";18680
"ATM9";"2018-03-20";33110
"ATM9";"2018-03-21";42210
"ATM9";"2018-03-22";22910
"ATM9";"2018-03-23";46010
"ATM9";"2018-03-24";21440
"ATM9";"2018-03-25";11140
"ATM9";"2018-03-26";38820
"ATM9";"2018-03-27";26400
"ATM9";"2018-03-28";33780
"ATM9";"2018-03-29";32550
"ATM9";"2018-03-30";47720
"ATM9";"2018-03-31";7900
"ATM9";"2018-04-03";34170
"ATM9";"2018-04-04";46050
"ATM9";"2018-04-05";40310
"ATM9";"2018-04-06";45150
"ATM9";"2018-04-07";27740
"ATM9";"2018-04-09";52350
"ATM9";"2018-04-10";44230
"ATM9";"2018-04-11";41080
"ATM9";"2018-04-12";41160
"ATM9";"2018-04-13";36750
"ATM9";"2018-04-14";33930
"ATM9";"2018-04-16";38710
"ATM9";"2018-04-17";28320
"ATM9";"2018-04-18";42270
"ATM9";"2018-04-19";44890
"ATM9";"2018-04-20";41020
"ATM9";"2018-04-21";20110
"ATM9";"2018-04-23";27410
"ATM9";"2018-04-24";47920
"ATM9";"2018-04-25";42110
"ATM9";"2018-04-26";50940
"ATM9";"2018-04-27";49870
"ATM9";"2018-04-28";17750
"ATM9";"2018-04-29";14200
"ATM9";"2018-04-30";29890
"ATM9";"2018-05-02";33290
"ATM9";"2018-05-04";31050
"ATM9";"2018-05-05";37640
"ATM9";"2018-05-06";20800
"ATM9";"2018-05-07";42630
"ATM9";"2018-05-08";48680
"ATM9";"2018-05-09";58160
"ATM9";"2018-05-10";52070
"ATM9";"2018-05-11";44740
"ATM9";"2018-05-12";35760
"ATM9";"2018-05-14";45160
"ATM9";"2018-05-15";45400
"ATM9";"2018-05-16";39060
"ATM9";"2018-05-17";32470
"ATM9";"2018-05-18";46510
"ATM9";"2018-05-19";34490
"ATM9";"2018-05-21";56730
"ATM9";"2018-05-22";30740
"ATM9";"2018-05-23";29050
"ATM9";"2018-05-24";23930
"ATM9";"2018-05-25";44970
"ATM9";"2018-05-26";24630
"ATM9";"2018-05-27";16360
"ATM9";"2018-05-28";29280
"ATM9";"2018-05-29";42030
"ATM9";"2018-05-30";44830
"ATM9";"2018-06-01";33510
"ATM9";"2018-06-02";19220
"ATM9";"2018-06-03";29410
"ATM9";"2018-06-04";66410
"ATM9";"2018-06-05";45520
"ATM9";"2018-06-06";44620
"ATM9";"2018-06-07";33900
"ATM9";"2018-06-08";63130
"ATM9";"2018-06-09";33510
"ATM9";"2018-06-11";43030
"ATM9";"2018-06-12";32010
"ATM9";"2018-06-13";37640
"ATM9";"2018-06-14";43860
"ATM9";"2018-06-15";33750
"ATM9";"2018-06-16";17810
"ATM9";"2018-06-18";33900
"ATM9";"2018-06-19";28670
"ATM9";"2018-06-20";23330
"ATM9";"2018-06-21";17950
"ATM9";"2018-06-22";38460
"ATM9";"2018-06-23";32900
"ATM9";"2018-06-24";11160
"ATM9";"2018-06-25";26570
"ATM9";"2018-06-26";38400
"ATM9";"2018-06-27";38770
"ATM9";"2018-06-28";31360
"ATM9";"2018-06-29";58780
"ATM9";"2018-06-30";22340
"ATM9";"2018-07-01";15510
"ATM9";"2018-07-02";38420
"ATM9";"2018-07-03";40710
"ATM9";"2018-07-04";45020
"ATM9";"2018-07-05";41980
"ATM9";"2018-07-06";46800
"ATM9";"2018-07-07";21520
"ATM9";"2018-07-09";43970
"ATM9";"2018-07-10";33880
"ATM9";"2018-07-11";42370
"ATM9";"2018-07-12";64000
"ATM9";"2018-07-13";51530
"ATM9";"2018-07-14";35180
"ATM9";"2018-07-16";24980
"ATM9";"2018-07-17";35710
"ATM9";"2018-07-18";21890
"ATM9";"2018-07-19";42030
"ATM9";"2018-07-20";44400
"ATM9";"2018-07-21";24050
"ATM9";"2018-07-23";23110
"ATM9";"2018-07-24";42960
"ATM9";"2018-07-25";28770
"ATM9";"2018-07-26";21010
"ATM9";"2018-07-27";32410
"ATM9";"2018-07-28";47980
"ATM9";"2018-07-29";30020
"ATM9";"2018-07-30";40260
"ATM9";"2018-07-31";54130
"ATM9";"2018-08-01";32590
"ATM9";"2018-08-02";23790
"ATM9";"2018-08-03";36820
"ATM9";"2018-08-04";19120
"ATM9";"2018-08-05";11900
"ATM9";"2018-08-06";22370
"ATM9";"2018-08-07";50150
"ATM9";"2018-08-08";46510
"ATM9";"2018-08-09";34640
"ATM9";"2018-08-10";59830
"ATM9";"2018-08-11";17550
"ATM9";"2018-08-13";27140
"ATM9";"2018-08-14";35520
"ATM9";"2018-08-16";30370
"ATM9";"2018-08-17";39730
"ATM9";"2018-08-18";25250
"ATM9";"2018-08-20";41610
"ATM9";"2018-08-21";26680
"ATM9";"2018-08-22";25820
"ATM9";"2018-08-23";41970
"ATM9";"2018-08-24";42360
"ATM9";"2018-08-25";29130
"ATM9";"2018-08-26";10540
"ATM9";"2018-08-27";29920
"ATM9";"2018-08-28";38550
"ATM9";"2018-08-29";22940
"ATM9";"2018-08-30";35550
"ATM9";"2018-08-31";33150
"ATM9";"2018-09-01";27020
"ATM9";"2018-09-02";26150
"ATM9";"2018-09-03";34720
"ATM9";"2018-09-04";24270
"ATM9";"2018-09-05";31660
"ATM9";"2018-09-06";48520
"ATM9";"2018-09-07";37190
"ATM9";"2018-09-08";43260
"ATM9";"2018-09-10";43300
"ATM9";"2018-09-11";47430
"ATM9";"2018-09-12";28300
"ATM9";"2018-09-13";34520
"ATM9";"2018-09-14";31870
"ATM9";"2018-09-15";18990
"ATM9";"2018-09-17";32240
"ATM9";"2018-09-18";31670
"ATM9";"2018-09-19";37790
"ATM9";"2018-09-20";20710
"ATM9";"2018-09-21";23640
"ATM9";"2018-09-22";22530
"ATM9";"2018-09-24";27690
"ATM9";"2018-09-25";28550
"ATM9";"2018-09-26";31870
"ATM9";"2018-09-27";41400
"ATM9";"2018-09-28";51640
"ATM9";"2018-09-29";22440
"ATM9";"2018-09-30";18220
"ATM9";"2018-10-01";45840
"ATM9";"2018-10-02";47000
"ATM9";"2018-10-03";51800
"ATM9";"2018-10-04";45720
"ATM9";"2018-10-05";34150
"ATM9";"2018-10-06";31270
"ATM9";"2018-10-07";13160
"ATM9";"2018-10-08";51250
"ATM9";"2018-10-09";28590
"ATM9";"2018-10-10";59900
"ATM9";"2018-10-11";48280
"ATM9";"2018-10-12";23980
"ATM9";"2018-10-13";19110
"ATM9";"2018-10-15";41380
"ATM9";"2018-10-16";21890
"ATM9";"2018-10-17";21350
"ATM9";"2018-10-18";15110
"ATM9";"2018-10-19";47480
"ATM9";"2018-10-20";24440
"ATM9";"2018-10-22";23670
"ATM9";"2018-10-23";30030
"ATM9";"2018-10-24";32260
"ATM9";"2018-10-25";30390
"ATM9";"2018-10-26";33270
"ATM9";"2018-10-27";38710
"ATM9";"2018-10-28";10300
"ATM9";"2018-10-29";44530
"ATM9";"2018-10-30";39010
"ATM9";"2018-10-31";50530
"ATM9";"2018-11-02";30310
"ATM9";"2018-11-03";32950
"ATM9";"2018-11-04";18600
"ATM9";"2018-11-05";45890
"ATM9";"2018-11-06";30120
"ATM9";"2018-11-07";38050
"ATM9";"2018-11-08";42500
"ATM9";"2018-11-09";51520
"ATM9";"2018-11-10";34370
"ATM9";"2018-11-13";40370
"ATM9";"2018-11-14";33680
"ATM9";"2018-11-15";34040
"ATM9";"2018-11-16";41430
"ATM9";"2018-11-17";27480
"ATM9";"2018-11-19";46580
"ATM9";"2018-11-20";36810
"ATM9";"2018-11-21";29950
"ATM9";"2018-11-22";37640
"ATM9";"2018-11-23";29690
"ATM9";"2018-11-24";21440
"ATM9";"2018-11-25";9920
"ATM9";"2018-11-26";30000
"ATM9";"2018-11-27";27450
"ATM9";"2018-11-28";30670
"ATM9";"2018-11-29";29540
"ATM9";"2018-11-30";65320
"ATM9";"2018-12-01";44170
"ATM9";"2018-12-02";16160
"ATM9";"2018-12-03";35830
"ATM9";"2018-12-04";44000
"ATM9";"2018-12-05";30690
"ATM9";"2018-12-06";52100
"ATM9";"2018-12-07";27210
"ATM9";"2018-12-08";41450
"ATM9";"2018-12-10";53950
"ATM9";"2018-12-11";40780
"ATM9";"2018-12-12";46320
"ATM9";"2018-12-13";33070
"ATM9";"2018-12-14";49560
"ATM9";"2018-12-15";33840
"ATM9";"2018-12-16";18270
"ATM9";"2018-12-17";34330
"ATM9";"2018-12-18";30240
"ATM9";"2018-12-19";51800
"ATM9";"2018-12-20";51500
"ATM9";"2018-12-21";56020
"ATM9";"2018-12-22";49690
"ATM9";"2018-12-23";16630
"ATM9";"2018-12-24";10680
"ATM9";"2018-12-27";17660
"ATM9";"2018-12-28";44180
"ATM9";"2018-12-29";21050
"ATM9";"2018-12-30";12630
"ATM9";"2018-12-31";21490
"ATM9";"2019-01-02";44050
"ATM9";"2019-01-03";24040
"ATM9";"2019-01-04";29360
"ATM9";"2019-01-05";18120
"ATM9";"2019-01-07";28810
"ATM9";"2019-01-08";30300
"ATM9";"2019-01-09";24790
"ATM9";"2019-01-10";48560
"ATM9";"2019-01-11";35100
"ATM9";"2019-01-12";28600
"ATM9";"2019-01-14";34380
"ATM9";"2019-01-15";26380
"ATM9";"2019-01-16";33420
"ATM9";"2019-01-17";40890
"ATM9";"2019-01-18";34790
"ATM9";"2019-01-19";30620
"ATM9";"2019-01-21";25450
"ATM9";"2019-01-22";25530
"ATM9";"2019-01-23";47690
"ATM9";"2019-01-24";51230
"ATM9";"2019-01-25";37270
"ATM9";"2019-01-26";24010
"ATM9";"2019-01-27";9740
"ATM9";"2019-01-28";22030
"ATM9";"2019-01-29";31350
"ATM9";"2019-01-30";21030
"ATM9";"2019-01-31";37910
"ATM9";"2019-02-01";39100
"ATM9";"2019-02-02";36500
"ATM9";"2019-02-04";30440
"ATM9";"2019-02-05";51710
"ATM9";"2019-02-06";59030
"ATM9";"2019-02-07";47070
"ATM9";"2019-02-08";69020
"ATM9";"2019-02-09";22430
"ATM9";"2019-02-11";15240
"ATM9";"2019-02-12";62040
"ATM9";"2019-02-13";39720
"ATM9";"2019-02-14";57450
"ATM9";"2019-02-15";52530
"ATM9";"2019-02-16";21040
"ATM9";"2019-02-18";24700
"ATM9";"2019-02-19";31710
"ATM9";"2019-02-20";46620
"ATM9";"2019-02-21";69590
"ATM9";"2019-02-22";66680
"ATM9";"2019-02-23";36850
"ATM9";"2019-02-24";9170
"ATM9";"2019-02-25";18700
"ATM9";"2019-02-26";45550
"ATM9";"2019-02-27";35860
"ATM9";"2019-02-28";53210
"ATM9";"2019-03-01";62280
"ATM9";"2019-03-02";30380
"ATM9";"2019-03-04";39820
"ATM9";"2019-03-05";65160
"ATM9";"2019-03-06";31970
"ATM9";"2019-03-07";46380
"ATM9";"2019-03-08";56800
"ATM9";"2019-03-09";45520
"ATM9";"2019-03-11";39350
"ATM9";"2019-03-12";33000
"ATM9";"2019-03-13";33100
"ATM9";"2019-03-14";38780
"ATM9";"2019-03-15";44770
"ATM9";"2019-03-16";30070
"ATM9";"2019-03-18";36660
"ATM9";"2019-03-19";18490
"ATM9";"2019-03-20";31290
"ATM9";"2019-03-21";30550
"ATM9";"2019-03-22";73600
"ATM9";"2019-03-23";28000
"ATM9";"2019-03-25";35410
"ATM9";"2019-03-26";46690
"ATM9";"2019-03-27";20590
"ATM9";"2019-03-28";40590
"ATM9";"2019-03-29";74080
"ATM9";"2019-03-30";26900
"ATM9";"2019-03-31";17070
"ATM9";"2019-04-01";39470
"ATM9";"2019-04-02";35740
"ATM9";"2019-04-03";38820
"ATM9";"2019-04-04";34420
"ATM9";"2019-04-05";63590
"ATM9";"2019-04-06";30030
"ATM9";"2019-04-08";36490
"ATM9";"2019-04-09";41360
"ATM9";"2019-04-10";54960
"ATM9";"2019-04-11";34940
"ATM9";"2019-04-12";44170
"ATM9";"2019-04-13";23770
"ATM9";"2019-04-14";9710
"ATM9";"2019-04-15";26230
"ATM9";"2019-04-16";46590
"ATM9";"2019-04-17";27180
"ATM9";"2019-04-18";70420
"ATM9";"2019-04-19";36710
"ATM9";"2019-04-20";16990
"ATM9";"2019-04-23";69180
"ATM9";"2019-04-24";60210
"ATM9";"2019-04-25";31040
"ATM9";"2019-04-26";35280
"ATM9";"2019-04-27";30790
"ATM9";"2019-04-28";10120
"ATM9";"2019-04-29";45740
"ATM9";"2019-04-30";53280
"ATM9";"2019-05-02";28510
"ATM9";"2019-05-04";20860
"ATM9";"2019-05-06";77030
"ATM9";"2019-05-07";39490
"ATM9";"2019-05-08";32990
"ATM9";"2019-05-09";32040
"ATM9";"2019-05-10";63080
"ATM9";"2019-05-11";41600
"ATM9";"2019-05-13";40150
"ATM9";"2019-05-14";27520
"ATM9";"2019-05-15";32500
"ATM9";"2019-05-16";23920
"ATM9";"2019-05-17";64440
"ATM9";"2019-05-18";25750
"ATM9";"2019-05-20";33380
"ATM9";"2019-05-21";29990
"ATM9";"2019-05-22";33050
"ATM9";"2019-05-23";44920
"ATM9";"2019-05-24";42200
"ATM9";"2019-05-25";29720
"ATM9";"2019-05-26";7590
"ATM9";"2019-05-27";43690
"ATM9";"2019-05-28";36290
"ATM9";"2019-05-29";45950
"ATM9";"2019-05-30";31330
"ATM9";"2019-05-31";75720
"ATM9";"2019-06-01";50110
"ATM9";"2019-06-03";53730
"ATM9";"2019-06-04";44100
"ATM9";"2019-06-05";71830
"ATM9";"2019-06-06";47430
"ATM9";"2019-06-07";59170
