"Atm";"ProcessDate";"Withdrawal"
"ATM4";"2017-03-11";18180
"ATM4";"2017-03-12";11580
"ATM4";"2017-03-13";7510
"ATM4";"2017-03-14";9320
"ATM4";"2017-03-15";5750
"ATM4";"2017-03-16";7710
"ATM4";"2017-03-17";5150
"ATM4";"2017-03-18";12990
"ATM4";"2017-03-19";17210
"ATM4";"2017-03-20";7350
"ATM4";"2017-03-21";6090
"ATM4";"2017-03-22";1450
"ATM4";"2017-03-23";3150
"ATM4";"2017-03-24";9990
"ATM4";"2017-03-25";16980
"ATM4";"2017-03-26";7540
"ATM4";"2017-03-27";4210
"ATM4";"2017-03-28";4560
"ATM4";"2017-03-29";4490
"ATM4";"2017-03-30";1750
"ATM4";"2017-03-31";9360
"ATM4";"2017-04-01";20800
"ATM4";"2017-04-02";23790
"ATM4";"2017-04-03";5600
"ATM4";"2017-04-04";2960
"ATM4";"2017-04-05";4190
"ATM4";"2017-04-06";2630
"ATM4";"2017-04-07";6510
"ATM4";"2017-04-08";6920
"ATM4";"2017-04-09";15910
"ATM4";"2017-04-10";10690
"ATM4";"2017-04-11";1770
"ATM4";"2017-04-12";8840
"ATM4";"2017-04-13";2110
"ATM4";"2017-04-14";10560
"ATM4";"2017-04-15";40130
"ATM4";"2017-04-16";9390
"ATM4";"2017-04-17";25500
"ATM4";"2017-04-18";10650
"ATM4";"2017-04-19";5120
"ATM4";"2017-04-20";2260
"ATM4";"2017-04-21";7790
"ATM4";"2017-04-22";20810
"ATM4";"2017-04-23";6180
"ATM4";"2017-04-24";6750
"ATM4";"2017-04-25";6330
"ATM4";"2017-04-26";6330
"ATM4";"2017-04-27";6660
"ATM4";"2017-04-28";6720
"ATM4";"2017-04-29";20560
"ATM4";"2017-04-30";40790
"ATM4";"2017-05-01";52780
"ATM4";"2017-05-02";62360
"ATM4";"2017-05-03";31470
"ATM4";"2017-05-04";23480
"ATM4";"2017-05-05";16570
"ATM4";"2017-05-06";16850
"ATM4";"2017-05-07";6910
"ATM4";"2017-05-08";4290
"ATM4";"2017-05-09";4110
"ATM4";"2017-05-10";8350
"ATM4";"2017-05-11";11950
"ATM4";"2017-05-12";16790
"ATM4";"2017-05-13";18590
"ATM4";"2017-05-14";9110
"ATM4";"2017-05-15";14110
"ATM4";"2017-05-16";8900
"ATM4";"2017-05-17";9300
"ATM4";"2017-05-18";8000
"ATM4";"2017-05-19";11550
"ATM4";"2017-05-20";15680
"ATM4";"2017-05-21";15650
"ATM4";"2017-05-22";8470
"ATM4";"2017-05-23";11120
"ATM4";"2017-05-24";8000
"ATM4";"2017-05-25";8430
"ATM4";"2017-05-26";14320
"ATM4";"2017-05-27";27360
"ATM4";"2017-05-28";21080
"ATM4";"2017-05-29";13240
"ATM4";"2017-05-30";14270
"ATM4";"2017-05-31";9550
"ATM4";"2017-06-01";12730
"ATM4";"2017-06-02";19120
"ATM4";"2017-06-03";21290
"ATM4";"2017-06-04";15010
"ATM4";"2017-06-05";10170
"ATM4";"2017-06-06";14010
"ATM4";"2017-06-07";12150
"ATM4";"2017-06-08";18390
"ATM4";"2017-06-09";22040
"ATM4";"2017-06-10";35520
"ATM4";"2017-06-11";34240
"ATM4";"2017-06-12";13930
"ATM4";"2017-06-13";14430
"ATM4";"2017-06-14";19360
"ATM4";"2017-06-15";18430
"ATM4";"2017-06-16";42290
"ATM4";"2017-06-17";33440
"ATM4";"2017-06-18";27240
"ATM4";"2017-06-19";14060
"ATM4";"2017-06-20";14400
"ATM4";"2017-06-21";12110
"ATM4";"2017-06-22";14910
"ATM4";"2017-06-23";27260
"ATM4";"2017-06-24";27920
"ATM4";"2017-06-25";23410
"ATM4";"2017-06-26";14760
"ATM4";"2017-06-27";24880
"ATM4";"2017-06-28";15710
"ATM4";"2017-06-29";31690
"ATM4";"2017-06-30";21600
"ATM4";"2017-07-01";25700
"ATM4";"2017-07-02";20400
"ATM4";"2017-07-03";29810
"ATM4";"2017-07-04";30970
"ATM4";"2017-07-05";37200
"ATM4";"2017-07-06";31720
"ATM4";"2017-07-07";36110
"ATM4";"2017-07-08";50160
"ATM4";"2017-07-09";46680
"ATM4";"2017-07-10";7140
"ATM4";"2017-07-11";31840
"ATM4";"2017-07-12";44080
"ATM4";"2017-07-13";42890
"ATM4";"2017-07-14";42260
"ATM4";"2017-07-15";55960
"ATM4";"2017-07-16";45500
"ATM4";"2017-07-17";27950
"ATM4";"2017-07-18";31520
"ATM4";"2017-07-19";33300
"ATM4";"2017-07-20";41940
"ATM4";"2017-07-21";60410
"ATM4";"2017-07-22";48410
"ATM4";"2017-07-23";40820
"ATM4";"2017-07-24";40530
"ATM4";"2017-07-25";34100
"ATM4";"2017-07-26";44400
"ATM4";"2017-07-27";59650
"ATM4";"2017-07-28";58080
"ATM4";"2017-07-29";57980
"ATM4";"2017-07-30";49700
"ATM4";"2017-07-31";30730
"ATM4";"2017-08-01";42170
"ATM4";"2017-08-02";45190
"ATM4";"2017-08-03";36070
"ATM4";"2017-08-04";72430
"ATM4";"2017-08-05";55430
"ATM4";"2017-08-06";49620
"ATM4";"2017-08-07";51590
"ATM4";"2017-08-08";41150
"ATM4";"2017-08-09";46130
"ATM4";"2017-08-10";60630
"ATM4";"2017-08-11";42220
"ATM4";"2017-08-12";71140
"ATM4";"2017-08-13";56960
"ATM4";"2017-08-14";58710
"ATM4";"2017-08-15";64540
"ATM4";"2017-08-16";47960
"ATM4";"2017-08-17";58510
"ATM4";"2017-08-18";61060
"ATM4";"2017-08-19";40150
"ATM4";"2017-08-20";21420
"ATM4";"2017-08-21";43740
"ATM4";"2017-08-22";45920
"ATM4";"2017-08-23";42280
"ATM4";"2017-08-24";40650
"ATM4";"2017-08-25";52710
"ATM4";"2017-08-26";59260
"ATM4";"2017-08-27";59110
"ATM4";"2017-08-28";38940
"ATM4";"2017-08-29";31540
"ATM4";"2017-08-30";40410
"ATM4";"2017-08-31";39000
"ATM4";"2017-09-01";36290
"ATM4";"2017-09-02";47450
"ATM4";"2017-09-03";22300
"ATM4";"2017-09-04";21600
"ATM4";"2017-09-05";20030
"ATM4";"2017-09-06";37480
"ATM4";"2017-09-07";19320
"ATM4";"2017-09-08";44490
"ATM4";"2017-09-09";58200
"ATM4";"2017-09-10";44040
"ATM4";"2017-09-11";33900
"ATM4";"2017-09-12";22530
"ATM4";"2017-09-13";20880
"ATM4";"2017-09-14";22520
"ATM4";"2017-09-15";32140
"ATM4";"2017-09-16";45950
"ATM4";"2017-09-17";24610
"ATM4";"2017-09-18";21180
"ATM4";"2017-09-19";32950
"ATM4";"2017-09-20";31210
"ATM4";"2017-09-21";11570
"ATM4";"2017-09-22";23540
"ATM4";"2017-09-23";30190
"ATM4";"2017-09-24";31210
"ATM4";"2017-09-25";13710
"ATM4";"2017-09-26";13160
"ATM4";"2017-09-27";28070
"ATM4";"2017-09-28";24460
"ATM4";"2017-09-29";27670
"ATM4";"2017-09-30";46610
"ATM4";"2017-10-01";42280
"ATM4";"2017-10-02";21010
"ATM4";"2017-10-03";19730
"ATM4";"2017-10-04";20260
"ATM4";"2017-10-05";18490
"ATM4";"2017-10-06";11740
"ATM4";"2017-10-07";27450
"ATM4";"2017-10-08";26670
"ATM4";"2017-10-09";18890
"ATM4";"2017-10-10";15050
"ATM4";"2017-10-11";17630
"ATM4";"2017-10-12";6890
"ATM4";"2017-10-13";16010
"ATM4";"2017-10-14";37530
"ATM4";"2017-10-15";41760
"ATM4";"2017-10-16";10580
"ATM4";"2017-10-17";10860
"ATM4";"2017-10-18";16640
"ATM4";"2017-10-19";11680
"ATM4";"2017-10-20";16190
"ATM4";"2017-10-21";43150
"ATM4";"2017-10-22";29500
"ATM4";"2017-10-23";11470
"ATM4";"2017-10-24";11250
"ATM4";"2017-10-25";10580
"ATM4";"2017-10-26";7920
"ATM4";"2017-10-27";7900
"ATM4";"2017-10-28";24310
"ATM4";"2017-10-29";11680
"ATM4";"2017-10-30";5530
"ATM4";"2017-10-31";7050
"ATM4";"2017-11-01";3980
"ATM4";"2017-11-02";6700
"ATM4";"2017-11-03";15620
"ATM4";"2017-11-04";33430
"ATM4";"2017-11-05";20880
"ATM4";"2017-11-06";5350
"ATM4";"2017-11-07";5520
"ATM4";"2017-11-08";2110
"ATM4";"2017-11-09";6630
"ATM4";"2017-11-10";20150
"ATM4";"2017-11-11";49140
"ATM4";"2017-11-12";35120
"ATM4";"2017-11-13";10270
"ATM4";"2017-11-14";6950
"ATM4";"2017-11-15";9260
"ATM4";"2017-11-16";9640
"ATM4";"2017-11-17";11540
"ATM4";"2017-11-18";31390
"ATM4";"2017-11-19";18960
"ATM4";"2017-11-20";4740
"ATM4";"2017-11-21";7390
"ATM4";"2017-11-22";4650
"ATM4";"2017-11-23";8970
"ATM4";"2017-11-24";7620
"ATM4";"2017-11-25";36610
"ATM4";"2017-11-26";18730
"ATM4";"2017-11-27";7140
"ATM4";"2017-11-28";6900
"ATM4";"2017-11-29";4710
"ATM4";"2017-11-30";4030
"ATM4";"2017-12-01";8100
"ATM4";"2017-12-02";37610
"ATM4";"2017-12-03";15470
"ATM4";"2017-12-04";8610
"ATM4";"2017-12-05";5600
"ATM4";"2017-12-06";7470
"ATM4";"2017-12-07";11840
"ATM4";"2017-12-08";12840
"ATM4";"2017-12-09";23570
"ATM4";"2017-12-10";27510
"ATM4";"2017-12-11";8680
"ATM4";"2017-12-12";6880
"ATM4";"2017-12-13";10500
"ATM4";"2017-12-14";5750
"ATM4";"2017-12-15";12880
"ATM4";"2017-12-16";28490
"ATM4";"2017-12-17";23350
"ATM4";"2017-12-18";9210
"ATM4";"2017-12-19";8490
"ATM4";"2017-12-20";9060
"ATM4";"2017-12-21";11980
"ATM4";"2017-12-22";17700
"ATM4";"2017-12-23";31770
"ATM4";"2017-12-24";29060
"ATM4";"2017-12-25";13980
"ATM4";"2017-12-26";3860
"ATM4";"2017-12-29";20710
"ATM4";"2017-12-30";44800
"ATM4";"2017-12-31";53230
"ATM4";"2018-01-01";49050
"ATM4";"2018-01-02";56890
"ATM4";"2018-01-03";30540
"ATM4";"2018-01-04";34600
"ATM4";"2018-01-05";43640
"ATM4";"2018-01-06";40490
"ATM4";"2018-01-07";36490
"ATM4";"2018-01-08";22150
"ATM4";"2018-01-09";14720
"ATM4";"2018-01-10";14650
"ATM4";"2018-01-11";19970
"ATM4";"2018-01-12";20250
"ATM4";"2018-01-13";29900
"ATM4";"2018-01-14";34120
"ATM4";"2018-01-15";23620
"ATM4";"2018-01-16";28200
"ATM4";"2018-01-17";41470
"ATM4";"2018-01-18";45070
"ATM4";"2018-01-19";49440
"ATM4";"2018-01-20";38870
"ATM4";"2018-01-21";26470
"ATM4";"2018-01-22";11090
"ATM4";"2018-01-23";10350
"ATM4";"2018-01-24";30900
"ATM4";"2018-01-25";40580
"ATM4";"2018-01-26";50570
"ATM4";"2018-01-27";37660
"ATM4";"2018-01-28";59380
"ATM4";"2018-01-29";64880
"ATM4";"2018-01-30";38440
"ATM4";"2018-01-31";39080
"ATM4";"2018-02-01";44810
"ATM4";"2018-02-02";32940
"ATM4";"2018-02-03";63450
"ATM4";"2018-02-04";49910
"ATM4";"2018-02-05";38600
"ATM4";"2018-02-06";40530
"ATM4";"2018-02-07";32420
"ATM4";"2018-02-08";47860
"ATM4";"2018-02-09";56350
"ATM4";"2018-02-10";55610
"ATM4";"2018-02-11";36570
"ATM4";"2018-02-12";41050
"ATM4";"2018-02-13";34150
"ATM4";"2018-02-14";40830
"ATM4";"2018-02-15";49300
"ATM4";"2018-02-16";67160
"ATM4";"2018-02-17";57600
"ATM4";"2018-02-18";50150
"ATM4";"2018-02-19";30760
"ATM4";"2018-02-20";29220
"ATM4";"2018-02-21";36210
"ATM4";"2018-02-22";35310
"ATM4";"2018-02-23";35620
"ATM4";"2018-02-24";35920
"ATM4";"2018-02-25";26490
"ATM4";"2018-02-26";10330
"ATM4";"2018-02-27";9820
"ATM4";"2018-02-28";8660
"ATM4";"2018-03-01";14610
"ATM4";"2018-03-02";24940
"ATM4";"2018-03-03";33650
"ATM4";"2018-03-04";30800
"ATM4";"2018-03-05";11930
"ATM4";"2018-03-06";7780
"ATM4";"2018-03-07";7660
"ATM4";"2018-03-08";10640
"ATM4";"2018-03-09";26450
"ATM4";"2018-03-10";43090
"ATM4";"2018-03-11";37300
"ATM4";"2018-03-12";9980
"ATM4";"2018-03-13";11900
"ATM4";"2018-03-14";5600
"ATM4";"2018-03-15";8300
"ATM4";"2018-03-16";14510
"ATM4";"2018-03-17";19240
"ATM4";"2018-03-18";8920
"ATM4";"2018-03-19";5210
"ATM4";"2018-03-20";2900
"ATM4";"2018-03-21";3550
"ATM4";"2018-03-22";6160
"ATM4";"2018-03-23";5850
"ATM4";"2018-03-24";15230
"ATM4";"2018-03-25";12430
"ATM4";"2018-03-26";6330
"ATM4";"2018-03-27";5600
"ATM4";"2018-03-28";3640
"ATM4";"2018-03-29";6450
"ATM4";"2018-03-30";20330
"ATM4";"2018-03-31";29240
"ATM4";"2018-04-01";2220
"ATM4";"2018-04-02";29550
"ATM4";"2018-04-03";27690
"ATM4";"2018-04-04";11150
"ATM4";"2018-04-05";7010
"ATM4";"2018-04-06";7030
"ATM4";"2018-04-07";22970
"ATM4";"2018-04-08";21430
"ATM4";"2018-04-09";9810
"ATM4";"2018-04-10";5660
"ATM4";"2018-04-11";7870
"ATM4";"2018-04-12";12020
"ATM4";"2018-04-13";11010
"ATM4";"2018-04-14";20420
"ATM4";"2018-04-15";16990
"ATM4";"2018-04-16";2200
"ATM4";"2018-04-20";7950
"ATM4";"2018-04-21";19390
"ATM4";"2018-04-22";17910
"ATM4";"2018-04-23";5410
"ATM4";"2018-04-24";5300
"ATM4";"2018-04-25";5740
"ATM4";"2018-04-26";3430
"ATM4";"2018-04-27";16810
"ATM4";"2018-04-28";20990
"ATM4";"2018-04-29";30520
"ATM4";"2018-04-30";39660
"ATM4";"2018-05-01";44970
"ATM4";"2018-05-02";56940
"ATM4";"2018-05-03";42580
"ATM4";"2018-05-04";33050
"ATM4";"2018-05-05";40010
"ATM4";"2018-05-06";16830
"ATM4";"2018-05-07";11480
"ATM4";"2018-05-08";8700
"ATM4";"2018-05-09";11330
"ATM4";"2018-05-10";9340
"ATM4";"2018-05-11";14570
"ATM4";"2018-05-12";25020
"ATM4";"2018-05-13";15470
"ATM4";"2018-05-14";9040
"ATM4";"2018-05-15";7300
"ATM4";"2018-05-16";5440
"ATM4";"2018-05-17";6970
"ATM4";"2018-05-18";10420
"ATM4";"2018-05-19";23080
"ATM4";"2018-05-20";13280
"ATM4";"2018-05-21";14190
"ATM4";"2018-05-22";11530
"ATM4";"2018-05-23";10390
"ATM4";"2018-05-24";14470
"ATM4";"2018-05-25";11990
"ATM4";"2018-05-26";24590
"ATM4";"2018-05-27";12210
"ATM4";"2018-05-28";11630
"ATM4";"2018-05-29";8840
"ATM4";"2018-05-30";10580
"ATM4";"2018-05-31";14160
"ATM4";"2018-06-01";37770
"ATM4";"2018-06-02";59420
"ATM4";"2018-06-03";21310
"ATM4";"2018-06-04";13010
"ATM4";"2018-06-05";6460
"ATM4";"2018-06-06";9540
"ATM4";"2018-06-07";13540
"ATM4";"2018-06-08";19130
"ATM4";"2018-06-09";27280
"ATM4";"2018-06-10";30670
"ATM4";"2018-06-11";18200
"ATM4";"2018-06-12";10160
"ATM4";"2018-06-13";8980
"ATM4";"2018-06-14";13440
"ATM4";"2018-06-15";23850
"ATM4";"2018-06-16";30210
"ATM4";"2018-06-17";20850
"ATM4";"2018-06-18";17330
"ATM4";"2018-06-19";18010
"ATM4";"2018-06-20";12370
"ATM4";"2018-06-21";19420
"ATM4";"2018-06-22";13900
"ATM4";"2018-06-23";15710
"ATM4";"2018-06-24";26500
"ATM4";"2018-06-25";18230
"ATM4";"2018-06-26";29330
"ATM4";"2018-06-27";16030
"ATM4";"2018-06-28";24920
"ATM4";"2018-06-29";35640
"ATM4";"2018-06-30";28440
"ATM4";"2018-07-01";26690
"ATM4";"2018-07-02";28740
"ATM4";"2018-07-03";28090
"ATM4";"2018-07-04";30710
"ATM4";"2018-07-05";28480
"ATM4";"2018-07-06";42080
"ATM4";"2018-07-07";41840
"ATM4";"2018-07-08";29260
"ATM4";"2018-07-09";29640
"ATM4";"2018-07-10";33500
"ATM4";"2018-07-11";36000
"ATM4";"2018-07-12";30280
"ATM4";"2018-07-13";37290
"ATM4";"2018-07-14";41550
"ATM4";"2018-07-15";45650
"ATM4";"2018-07-16";32610
"ATM4";"2018-07-17";31860
"ATM4";"2018-07-18";25710
"ATM4";"2018-07-19";38840
"ATM4";"2018-07-20";43810
"ATM4";"2018-07-21";53920
"ATM4";"2018-07-22";35220
"ATM4";"2018-07-23";46480
"ATM4";"2018-07-24";28820
"ATM4";"2018-07-25";40450
"ATM4";"2018-07-26";36040
"ATM4";"2018-07-27";44950
"ATM4";"2018-07-28";55590
"ATM4";"2018-07-29";42150
"ATM4";"2018-07-30";35640
"ATM4";"2018-07-31";35090
"ATM4";"2018-08-01";41130
"ATM4";"2018-08-02";43860
"ATM4";"2018-08-03";42360
"ATM4";"2018-08-04";47400
"ATM4";"2018-08-05";38170
"ATM4";"2018-08-06";50260
"ATM4";"2018-08-07";35380
"ATM4";"2018-08-08";42060
"ATM4";"2018-08-09";52410
"ATM4";"2018-08-10";52290
"ATM4";"2018-08-11";79420
"ATM4";"2018-08-12";40040
"ATM4";"2018-08-13";35490
"ATM4";"2018-08-14";41220
"ATM4";"2018-08-15";57930
"ATM4";"2018-08-16";45840
"ATM4";"2018-08-17";53310
"ATM4";"2018-08-18";63970
"ATM4";"2018-08-19";40530
"ATM4";"2018-08-20";31150
"ATM4";"2018-08-21";25030
"ATM4";"2018-08-22";32150
"ATM4";"2018-08-23";26280
"ATM4";"2018-08-24";44410
"ATM4";"2018-08-25";48040
"ATM4";"2018-08-26";19670
"ATM4";"2018-08-27";30040
"ATM4";"2018-08-28";35440
"ATM4";"2018-08-29";31590
"ATM4";"2018-08-30";27740
"ATM4";"2018-08-31";31200
"ATM4";"2018-09-01";38860
"ATM4";"2018-09-02";24970
"ATM4";"2018-09-03";16160
"ATM4";"2018-09-04";16980
"ATM4";"2018-09-05";13900
"ATM4";"2018-09-06";20570
"ATM4";"2018-09-07";25960
"ATM4";"2018-09-08";46470
"ATM4";"2018-09-09";42340
"ATM4";"2018-09-10";20410
"ATM4";"2018-09-11";22740
"ATM4";"2018-09-12";29020
"ATM4";"2018-09-13";32980
"ATM4";"2018-09-14";23850
"ATM4";"2018-09-15";47930
"ATM4";"2018-09-16";37230
"ATM4";"2018-09-17";24870
"ATM4";"2018-09-18";20290
"ATM4";"2018-09-19";24560
"ATM4";"2018-09-20";22480
"ATM4";"2018-09-21";31650
"ATM4";"2018-09-22";39680
"ATM4";"2018-09-23";40690
"ATM4";"2018-09-24";13900
"ATM4";"2018-09-25";14870
"ATM4";"2018-09-26";17110
"ATM4";"2018-09-27";16990
"ATM4";"2018-09-28";41050
"ATM4";"2018-09-29";52530
"ATM4";"2018-09-30";32800
"ATM4";"2018-10-01";18180
"ATM4";"2018-10-02";13260
"ATM4";"2018-10-03";12040
"ATM4";"2018-10-04";19380
"ATM4";"2018-10-05";15900
"ATM4";"2018-10-06";43860
"ATM4";"2018-10-07";47660
"ATM4";"2018-10-08";12430
"ATM4";"2018-10-09";12680
"ATM4";"2018-10-10";16600
"ATM4";"2018-10-11";17820
"ATM4";"2018-10-12";25540
"ATM4";"2018-10-13";42170
"ATM4";"2018-10-14";49380
"ATM4";"2018-10-15";16080
"ATM4";"2018-10-16";9720
"ATM4";"2018-10-17";10510
"ATM4";"2018-10-18";14270
"ATM4";"2018-10-19";19170
"ATM4";"2018-10-20";26130
"ATM4";"2018-10-21";30290
"ATM4";"2018-10-22";8060
"ATM4";"2018-10-23";5170
"ATM4";"2018-10-24";5570
"ATM4";"2018-10-25";9940
"ATM4";"2018-10-26";14170
"ATM4";"2018-10-27";20730
"ATM4";"2018-10-28";18680
"ATM4";"2018-10-29";6510
"ATM4";"2018-10-30";2750
"ATM4";"2018-10-31";11970
"ATM4";"2018-11-01";3910
"ATM4";"2018-11-02";21060
"ATM4";"2018-11-03";29990
"ATM4";"2018-11-04";28580
"ATM4";"2018-11-05";13310
"ATM4";"2018-11-06";6080
"ATM4";"2018-11-07";6990
"ATM4";"2018-11-08";8660
"ATM4";"2018-11-09";12350
"ATM4";"2018-11-10";37390
"ATM4";"2018-11-11";49630
"ATM4";"2018-11-12";36090
"ATM4";"2018-11-13";11750
"ATM4";"2018-11-14";4460
"ATM4";"2018-11-15";5660
"ATM4";"2018-11-16";12400
"ATM4";"2018-11-17";20150
"ATM4";"2018-11-18";11900
"ATM4";"2018-11-19";4500
"ATM4";"2018-11-20";10160
"ATM4";"2018-11-21";3230
"ATM4";"2018-11-22";10090
"ATM4";"2018-11-23";5780
"ATM4";"2018-11-24";26680
"ATM4";"2018-11-25";22270
"ATM4";"2018-11-26";1810
"ATM4";"2018-11-27";1870
"ATM4";"2018-11-28";4300
"ATM4";"2018-11-29";6930
"ATM4";"2018-11-30";9670
"ATM4";"2018-12-01";32620
"ATM4";"2018-12-02";29690
"ATM4";"2018-12-03";15720
"ATM4";"2018-12-04";3760
"ATM4";"2018-12-05";14700
"ATM4";"2018-12-06";7570
"ATM4";"2018-12-07";8270
"ATM4";"2018-12-08";39400
"ATM4";"2018-12-09";30100
"ATM4";"2018-12-10";4600
"ATM4";"2018-12-11";11700
"ATM4";"2018-12-12";4850
"ATM4";"2018-12-13";7970
"ATM4";"2018-12-14";7530
"ATM4";"2018-12-15";34190
"ATM4";"2018-12-16";26700
"ATM4";"2018-12-17";7800
"ATM4";"2018-12-18";3800
"ATM4";"2018-12-19";7040
"ATM4";"2018-12-20";13640
"ATM4";"2018-12-21";6340
"ATM4";"2018-12-22";11470
"ATM4";"2018-12-23";48360
"ATM4";"2018-12-24";18600
"ATM4";"2018-12-25";9960
"ATM4";"2018-12-26";32880
"ATM4";"2018-12-27";49070
"ATM4";"2018-12-28";52240
"ATM4";"2018-12-29";75870
"ATM4";"2018-12-30";59760
"ATM4";"2018-12-31";29830
"ATM4";"2019-01-02";200
"ATM4";"2019-01-03";13570
"ATM4";"2019-01-04";43590
"ATM4";"2019-01-05";36620
"ATM4";"2019-01-06";22600
"ATM4";"2019-01-07";21380
"ATM4";"2019-01-08";16110
"ATM4";"2019-01-09";15940
"ATM4";"2019-01-10";19950
"ATM4";"2019-01-11";23350
"ATM4";"2019-01-12";37950
"ATM4";"2019-01-13";28550
"ATM4";"2019-01-14";19090
"ATM4";"2019-01-15";27540
"ATM4";"2019-01-16";37830
"ATM4";"2019-01-17";42080
"ATM4";"2019-01-18";49280
"ATM4";"2019-01-19";49570
"ATM4";"2019-01-20";45480
"ATM4";"2019-01-21";49730
"ATM4";"2019-01-22";46020
"ATM4";"2019-01-23";34930
"ATM4";"2019-01-24";35430
"ATM4";"2019-01-25";42550
"ATM4";"2019-01-26";45070
"ATM4";"2019-01-27";34860
"ATM4";"2019-01-28";31490
"ATM4";"2019-01-29";30100
"ATM4";"2019-01-30";53170
"ATM4";"2019-01-31";50730
"ATM4";"2019-02-01";67060
"ATM4";"2019-02-02";59150
"ATM4";"2019-02-03";49300
"ATM4";"2019-02-04";41300
"ATM4";"2019-02-05";45010
"ATM4";"2019-02-06";49840
"ATM4";"2019-02-07";52050
"ATM4";"2019-02-08";69240
"ATM4";"2019-02-09";62000
"ATM4";"2019-02-10";39150
"ATM4";"2019-02-11";44360
"ATM4";"2019-02-12";32030
"ATM4";"2019-02-13";55230
"ATM4";"2019-02-14";58380
"ATM4";"2019-02-15";69440
"ATM4";"2019-02-16";65670
"ATM4";"2019-02-17";44530
"ATM4";"2019-02-18";22960
"ATM4";"2019-02-19";53670
"ATM4";"2019-02-20";36290
"ATM4";"2019-02-21";37180
"ATM4";"2019-02-22";47230
"ATM4";"2019-02-23";55000
"ATM4";"2019-02-24";36040
"ATM4";"2019-02-25";24040
"ATM4";"2019-02-26";18380
"ATM4";"2019-02-27";14730
"ATM4";"2019-02-28";19920
"ATM4";"2019-03-01";11460
"ATM4";"2019-03-02";35740
"ATM4";"2019-03-03";30420
"ATM4";"2019-03-04";12920
"ATM4";"2019-03-05";4580
"ATM4";"2019-03-06";7780
"ATM4";"2019-03-07";14500
"ATM4";"2019-03-08";22980
"ATM4";"2019-03-09";29300
"ATM4";"2019-03-10";30920
"ATM4";"2019-03-11";9740
"ATM4";"2019-03-12";4300
"ATM4";"2019-03-13";10870
"ATM4";"2019-03-14";11440
"ATM4";"2019-03-15";15020
"ATM4";"2019-03-16";21550
"ATM4";"2019-03-17";20470
"ATM4";"2019-03-18";6120
"ATM4";"2019-03-19";6050
"ATM4";"2019-03-20";4210
"ATM4";"2019-03-21";5460
"ATM4";"2019-03-22";9290
"ATM4";"2019-03-23";27180
"ATM4";"2019-03-24";17480
"ATM4";"2019-03-25";3770
"ATM4";"2019-03-26";4060
"ATM4";"2019-03-27";3200
"ATM4";"2019-03-28";3590
"ATM4";"2019-03-29";5020
"ATM4";"2019-03-30";22830
"ATM4";"2019-03-31";20280
"ATM4";"2019-04-01";4880
"ATM4";"2019-04-02";4270
"ATM4";"2019-04-03";9130
"ATM4";"2019-04-04";7750
"ATM4";"2019-04-05";9050
"ATM4";"2019-04-06";14530
"ATM4";"2019-04-07";15700
